Title="Field"
Variables="x","y","rho",    "u","v","p","T","Ma"
Zone T="zone1" i=251,j=51,f=point
0.188 0.000 1.1769e+00 6.2492e+02 4.1339e-07 1.0134e+05 2.9997e+02 1.7999e+00 
0.192 0.000 1.1769e+00 6.2492e+02 5.8429e-07 1.0134e+05 2.9997e+02 1.7999e+00 
0.196 0.000 1.1769e+00 6.2492e+02 8.1754e-07 1.0134e+05 2.9997e+02 1.7999e+00 
0.200 0.000 1.1769e+00 6.2492e+02 1.3113e-06 1.0134e+05 2.9997e+02 1.7999e+00 
0.204 0.001 1.1769e+00 6.2492e+02 2.0482e-06 1.0134e+05 2.9997e+02 1.7999e+00 
0.208 0.002 1.1769e+00 6.2492e+02 3.1255e-06 1.0134e+05 2.9997e+02 1.7999e+00 
0.212 0.003 1.1769e+00 6.2492e+02 4.6703e-06 1.0134e+05 2.9997e+02 1.7999e+00 
0.216 0.004 1.1769e+00 6.2492e+02 6.8461e-06 1.0134e+05 2.9997e+02 1.7999e+00 
0.220 0.005 1.1769e+00 6.2492e+02 9.8595e-06 1.0134e+05 2.9997e+02 1.7999e+00 
0.224 0.006 1.1769e+00 6.2492e+02 1.3967e-05 1.0134e+05 2.9997e+02 1.7999e+00 
0.228 0.007 1.1769e+00 6.2492e+02 1.9483e-05 1.0134e+05 2.9997e+02 1.7999e+00 
0.232 0.008 1.1769e+00 6.2492e+02 2.6787e-05 1.0134e+05 2.9997e+02 1.7999e+00 
0.236 0.009 1.1769e+00 6.2492e+02 3.6327e-05 1.0134e+05 2.9997e+02 1.7999e+00 
0.240 0.010 1.1769e+00 6.2492e+02 4.8630e-05 1.0134e+05 2.9997e+02 1.7999e+00 
0.244 0.011 1.1769e+00 6.2492e+02 6.4303e-05 1.0134e+05 2.9997e+02 1.7999e+00 
0.248 0.012 1.1769e+00 6.2492e+02 8.4035e-05 1.0134e+05 2.9997e+02 1.7999e+00 
0.252 0.013 1.1769e+00 6.2492e+02 1.0860e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.256 0.014 1.1769e+00 6.2492e+02 1.3885e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.260 0.015 1.1769e+00 6.2492e+02 1.7573e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.264 0.016 1.1769e+00 6.2492e+02 2.2022e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.268 0.017 1.1769e+00 6.2492e+02 2.7339e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.272 0.018 1.1769e+00 6.2492e+02 3.3634e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.276 0.019 1.1769e+00 6.2492e+02 4.1019e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.280 0.020 1.1769e+00 6.2492e+02 4.9607e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.284 0.021 1.1769e+00 6.2492e+02 5.9510e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.288 0.022 1.1769e+00 6.2492e+02 7.0836e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.292 0.023 1.1769e+00 6.2492e+02 8.3684e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.296 0.024 1.1769e+00 6.2492e+02 9.8145e-04 1.0134e+05 2.9997e+02 1.7999e+00 
0.300 0.025 1.1769e+00 6.2492e+02 1.1430e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.304 0.026 1.1769e+00 6.2492e+02 1.3221e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.308 0.027 1.1769e+00 6.2492e+02 1.5193e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.312 0.028 1.1769e+00 6.2492e+02 1.7348e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.316 0.029 1.1769e+00 6.2492e+02 1.9687e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.320 0.030 1.1769e+00 6.2492e+02 2.2210e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.324 0.031 1.1769e+00 6.2492e+02 2.4911e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.328 0.032 1.1768e+00 6.2492e+02 2.7786e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.332 0.033 1.1768e+00 6.2492e+02 3.0826e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.336 0.034 1.1768e+00 6.2492e+02 3.4021e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.340 0.035 1.1768e+00 6.2493e+02 3.7359e-03 1.0134e+05 2.9997e+02 1.7999e+00 
0.344 0.036 1.1768e+00 6.2493e+02 4.0824e-03 1.0134e+05 2.9996e+02 1.7999e+00 
0.348 0.037 1.1768e+00 6.2493e+02 4.4400e-03 1.0134e+05 2.9996e+02 1.7999e+00 
0.352 0.038 1.1768e+00 6.2493e+02 4.8071e-03 1.0134e+05 2.9996e+02 1.7999e+00 
0.356 0.039 1.1768e+00 6.2493e+02 5.1817e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.360 0.040 1.1768e+00 6.2493e+02 5.5619e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.364 0.041 1.1768e+00 6.2493e+02 5.9455e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.368 0.042 1.1768e+00 6.2493e+02 6.3307e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.372 0.043 1.1768e+00 6.2493e+02 6.7153e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.376 0.044 1.1768e+00 6.2493e+02 7.0974e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.380 0.045 1.1768e+00 6.2493e+02 7.4749e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.384 0.046 1.1768e+00 6.2493e+02 7.8461e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.388 0.047 1.1768e+00 6.2493e+02 8.2093e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.392 0.048 1.1768e+00 6.2493e+02 8.5628e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.396 0.049 1.1768e+00 6.2493e+02 8.9053e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.400 0.050 1.1768e+00 6.2493e+02 9.1454e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.404 0.050 1.1768e+00 6.2493e+02 9.3790e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.408 0.050 1.1768e+00 6.2493e+02 9.6054e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.412 0.050 1.1768e+00 6.2493e+02 9.8243e-03 1.0133e+05 2.9996e+02 1.7999e+00 
0.416 0.050 1.1768e+00 6.2493e+02 1.0035e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.420 0.050 1.1768e+00 6.2493e+02 1.0238e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.424 0.050 1.1768e+00 6.2493e+02 1.0432e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.428 0.050 1.1768e+00 6.2493e+02 1.0618e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.432 0.050 1.1768e+00 6.2493e+02 1.0795e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.436 0.050 1.1768e+00 6.2493e+02 1.0964e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.440 0.050 1.1768e+00 6.2493e+02 1.1124e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.444 0.050 1.1768e+00 6.2493e+02 1.1275e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.448 0.050 1.1768e+00 6.2493e+02 1.1418e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.452 0.050 1.1768e+00 6.2493e+02 1.1553e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.456 0.050 1.1768e+00 6.2493e+02 1.1680e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.460 0.050 1.1768e+00 6.2493e+02 1.1798e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.464 0.050 1.1768e+00 6.2493e+02 1.1909e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.468 0.050 1.1768e+00 6.2493e+02 1.2013e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.472 0.050 1.1768e+00 6.2493e+02 1.2110e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.476 0.050 1.1768e+00 6.2493e+02 1.2199e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.480 0.050 1.1768e+00 6.2493e+02 1.2282e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.484 0.050 1.1768e+00 6.2493e+02 1.2359e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.488 0.050 1.1768e+00 6.2493e+02 1.2430e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.492 0.050 1.1768e+00 6.2493e+02 1.2495e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.496 0.050 1.1768e+00 6.2493e+02 1.2555e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.500 0.050 1.1768e+00 6.2493e+02 1.2610e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.504 0.050 1.1768e+00 6.2493e+02 1.2661e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.508 0.050 1.1768e+00 6.2493e+02 1.2707e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.512 0.050 1.1768e+00 6.2493e+02 1.2748e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.516 0.050 1.1768e+00 6.2493e+02 1.2786e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.520 0.050 1.1768e+00 6.2493e+02 1.2821e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.524 0.050 1.1768e+00 6.2493e+02 1.2852e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.528 0.050 1.1768e+00 6.2493e+02 1.2880e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.532 0.050 1.1768e+00 6.2493e+02 1.2906e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.536 0.050 1.1768e+00 6.2493e+02 1.2929e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.540 0.050 1.1768e+00 6.2493e+02 1.2949e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.544 0.050 1.1768e+00 6.2493e+02 1.2967e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.548 0.050 1.1768e+00 6.2493e+02 1.2984e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.552 0.050 1.1768e+00 6.2493e+02 1.2999e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.556 0.050 1.1768e+00 6.2493e+02 1.3012e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.560 0.050 1.1768e+00 6.2493e+02 1.3023e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.564 0.050 1.1768e+00 6.2493e+02 1.3034e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.568 0.050 1.1768e+00 6.2493e+02 1.3043e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.572 0.050 1.1768e+00 6.2493e+02 1.3051e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.576 0.050 1.1768e+00 6.2493e+02 1.3058e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.580 0.050 1.1768e+00 6.2493e+02 1.3064e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.584 0.050 1.1768e+00 6.2493e+02 1.3070e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.588 0.050 1.1768e+00 6.2493e+02 1.3074e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.592 0.050 1.1768e+00 6.2493e+02 1.3079e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.596 0.050 1.1768e+00 6.2493e+02 1.3082e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.600 0.050 1.1768e+00 6.2493e+02 1.3085e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.604 0.050 1.1768e+00 6.2493e+02 1.3088e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.608 0.050 1.1768e+00 6.2493e+02 1.3091e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.612 0.050 1.1768e+00 6.2493e+02 1.3093e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.616 0.050 1.1768e+00 6.2493e+02 1.3095e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.620 0.050 1.1768e+00 6.2493e+02 1.3096e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.624 0.050 1.1768e+00 6.2493e+02 1.3097e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.628 0.050 1.1768e+00 6.2493e+02 1.3099e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.632 0.050 1.1768e+00 6.2493e+02 1.3100e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.636 0.050 1.1768e+00 6.2493e+02 1.3100e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.640 0.050 1.1768e+00 6.2493e+02 1.3101e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.644 0.050 1.1768e+00 6.2493e+02 1.3102e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.648 0.050 1.1768e+00 6.2493e+02 1.3102e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.652 0.050 1.1768e+00 6.2493e+02 1.3103e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.656 0.050 1.1768e+00 6.2493e+02 1.3103e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.660 0.050 1.1768e+00 6.2493e+02 1.3103e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.664 0.050 1.1768e+00 6.2493e+02 1.3104e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.668 0.050 1.1768e+00 6.2493e+02 1.3104e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.672 0.050 1.1768e+00 6.2493e+02 1.3104e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.676 0.050 1.1768e+00 6.2493e+02 1.3104e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.680 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.684 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.688 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.692 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.696 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.700 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.704 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.708 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.712 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.716 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.720 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.724 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.728 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.732 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.736 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.740 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.744 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.748 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.752 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.756 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.760 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.764 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.768 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.772 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.776 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.780 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.784 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.788 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.792 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.796 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.800 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.804 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.808 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.812 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.816 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.820 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.824 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.828 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.832 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.836 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.840 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.844 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.848 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.852 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.856 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.860 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.864 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.868 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.872 0.050 1.1768e+00 6.2493e+02 1.3108e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.876 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.880 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.884 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.888 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.892 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.896 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.900 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.904 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.908 0.050 1.1768e+00 6.2493e+02 1.3107e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.912 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.916 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.920 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.924 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.928 0.050 1.1768e+00 6.2493e+02 1.3106e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.932 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.936 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.940 0.050 1.1768e+00 6.2493e+02 1.3105e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.944 0.050 1.1768e+00 6.2493e+02 1.3104e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.948 0.050 1.1768e+00 6.2493e+02 1.3104e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.952 0.050 1.1768e+00 6.2493e+02 1.3104e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.956 0.050 1.1768e+00 6.2493e+02 1.3103e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.960 0.050 1.1768e+00 6.2493e+02 1.3103e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.964 0.050 1.1768e+00 6.2493e+02 1.3102e-02 1.0133e+05 2.9996e+02 1.7999e+00 
0.968 0.050 1.1768e+00 6.2493e+02 1.3102e-02 1.0133e+05 2.9996e+02 1.7999e+00 
