Title="Mesh"
Variables="x","y"
Zone i=301, j=301, f=point
0	0
0	0.0108696
0	0.0217391
0	0.0326087
0	0.0434783
0	0.0543478
0	0.0652174
0	0.076087
0	0.0869565
0	0.0978261
0	0.108696
0	0.119565
0	0.130435
0	0.141304
0	0.152174
0	0.163043
0	0.173913
0	0.184783
0	0.195652
0	0.206522
0	0.217391
0	0.228261
0	0.23913
0	0.25
0	0.26087
0	0.271739
0	0.282609
0	0.293478
0	0.304348
0	0.315217
0	0.326087
0	0.336957
0	0.347826
0	0.358696
0	0.369565
0	0.380435
0	0.391304
0	0.402174
0	0.413043
0	0.423913
0	0.434783
0	0.445652
0	0.456522
0	0.467391
0	0.478261
0	0.48913
0	0.5
0	0.51087
0	0.521739
0	0.532609
0	0.543478
0	0.554348
0	0.565217
0	0.576087
0	0.586957
0	0.597826
0	0.608696
0	0.619565
0	0.630435
0	0.641304
0	0.652174
0	0.663043
0	0.673913
0	0.684783
0	0.695652
0	0.706522
0	0.717391
0	0.728261
0	0.73913
0	0.75
0	0.76087
0	0.771739
0	0.782609
0	0.793478
0	0.804348
0	0.815217
0	0.826087
0	0.836957
0	0.847826
0	0.858696
0	0.869565
0	0.880435
0	0.891304
0	0.902174
0	0.913043
0	0.923913
0	0.934783
0	0.945652
0	0.956522
0	0.967391
0	0.978261
0	0.98913
0	1
0	1.01087
0	1.02174
0	1.03261
0	1.04348
0	1.05435
0	1.06522
0	1.07609
0	1.08696
0	1.09783
0	1.1087
0	1.11957
0	1.13043
0	1.1413
0	1.15217
0	1.16304
0	1.17391
0	1.18478
0	1.19565
0	1.20652
0	1.21739
0	1.22826
0	1.23913
-1.11022e-16	1.25
0.00903625	1.25614
0.0179975	1.26239
0.0268826	1.26875
0.03569	1.27522
0.0444186	1.28179
0.0530671	1.28846
0.0616341	1.29524
0.0701185	1.30213
0.078519	1.30911
0.0868344	1.3162
0.0950635	1.32339
0.103205	1.33067
0.111258	1.33806
0.119221	1.34554
0.127092	1.35311
0.134872	1.36079
0.142558	1.36855
0.15015	1.37641
0.157646	1.38436
0.165045	1.3924
0.172347	1.40052
0.179549	1.40874
0.186652	1.41704
0.193654	1.42543
0.200554	1.4339
0.207351	1.44245
0.214044	1.45109
0.220631	1.4598
0.227114	1.4686
0.233489	1.47747
0.239756	1.48642
0.245915	1.49545
0.251964	1.50454
0.257902	1.51372
0.263729	1.52296
0.269444	1.53227
0.275046	1.54165
0.280534	1.5511
0.285907	1.56061
0.291165	1.57019
0.296306	1.57983
0.301331	1.58953
0.306237	1.59929
0.311026	1.60911
0.315695	1.61899
0.320244	1.62892
0.324673	1.63891
0.328981	1.64895
0.333167	1.65904
0.33723	1.66919
0.341171	1.67938
0.344988	1.68961
0.34868	1.6999
0.352248	1.71022
0.355691	1.72059
0.359009	1.731
0.3622	1.74145
0.365264	1.75194
0.368202	1.76246
0.371011	1.77302
0.373693	1.78361
0.376247	1.79423
0.378672	1.80489
0.380968	1.81557
0.383134	1.82628
0.385171	1.83701
0.387078	1.84777
0.388854	1.85855
